timestamp,consumption,production,FeedIn
2026-01-02 07:00:00,1.657861,0.0,0.0
2026-01-02 07:15:00,2.3114026,0.0,0.0
2026-01-02 07:30:00,1.8733833,0.0,0.0
2026-01-02 07:45:00,4.158294,0.0,0.0
2026-01-02 08:00:00,1.3088651199999999,0.0,0.0
2026-01-02 08:15:00,1.4822981,0.0,0.0
2026-01-02 08:30:00,1.2240909999999998,0.0,0.0
2026-01-02 08:45:00,1.71367468,0.0,0.0
2026-01-02 09:00:00,0.8947431499999999,0.0,0.0
2026-01-02 09:15:00,0.8628948000000001,0.0666649,0.0
2026-01-02 09:30:00,0.68104804,0.1468039,0.0
2026-01-02 09:45:00,0.6551445300000001,0.17448126,0.0
2026-01-02 10:00:00,0.51749574,0.11106035,0.0
2026-01-02 10:15:00,0.64565772,0.23518184,0.0
2026-01-02 10:30:00,0.73754961,0.19754846,0.0
2026-01-02 10:45:00,0.5820469859999999,0.22799153,0.0
2026-01-02 11:00:00,0.570046443,0.27984674000000004,0.008828738
2026-01-02 11:15:00,0.63319989,0.29482208000000004,0.013603221
2026-01-02 11:30:00,0.84012061,0.3333538,0.0
2026-01-02 11:45:00,0.54330541,0.25272247,0.0019305826
2026-01-02 12:00:00,0.5661905700000001,0.2904323,0.009655296
2026-01-02 12:15:00,0.64465861,0.28374829999999995,0.005585813
2026-01-02 12:30:00,0.77526373,0.27554794,0.0
2026-01-02 12:45:00,0.573168477,0.34731512,0.06406251
2026-01-02 13:00:00,0.5250458273,0.25860724,0.0
2026-01-02 13:15:00,0.6374880218,0.40115375,0.084895996
2026-01-02 13:30:00,0.7495119347,0.37826202000000003,0.004618135
2026-01-02 13:45:00,0.5951595988799999,0.29830063,0.0009557324000000001
2026-01-02 14:00:00,0.569211171,0.28370898,0.0012091521999999999
2026-01-02 14:15:00,0.6242054533,0.31146895999999996,0.00035167947
2026-01-02 14:30:00,0.80731042466,0.40726236,0.0045761694999999995
2026-01-02 14:45:00,0.62536962717,0.3122761,0.00030912018
2026-01-02 15:00:00,0.5695683564,0.28205347000000003,0.0007129186
2026-01-02 15:15:00,0.6386717546999999,0.31838342000000003,0.0014098562
2026-01-02 15:30:00,0.6983284057,0.34291983,0.0
2026-01-02 15:45:00,0.7026320859999999,0.3225422,0.00054342395
2026-01-02 16:00:00,0.398366929,0.23074745,0.03336943
2026-01-02 16:15:00,0.5109684023000001,0.2505229,0.0
2026-01-02 16:30:00,0.634583681,0.3168921,0.002574506
2026-01-02 16:45:00,0.7087908042,0.3542889,0.0014428596
2026-01-02 17:00:00,0.5662184295,0.28217365,0.0018261973
2026-01-02 17:15:00,0.6608221962999999,0.32920940000000004,0.00048578134
2026-01-02 17:30:00,0.5778282509000001,0.28944052,0.0017694483000000002
2026-01-02 17:45:00,0.7245167050000001,0.35645676,0.0004108162
2026-01-02 18:00:00,0.5974866165399999,0.30054604999999995,0.0024952087
2026-01-02 18:15:00,0.714522404,0.24559586,0.0
2026-01-02 18:30:00,0.53851776,0.0,0.0
2026-01-02 18:45:00,0.6210954200000001,0.0,0.0
2026-01-02 19:00:00,0.76759705,0.0,0.0
2026-01-02 19:15:00,0.64614472,0.0,0.0
2026-01-02 19:30:00,0.6227884,0.0,0.0
2026-01-02 19:45:00,0.5483905,0.0,0.0
2026-01-02 20:00:00,0.70977088,0.0,0.0
2026-01-02 20:15:00,0.6584931,0.0,0.0
2026-01-02 20:30:00,0.55342272,0.0,0.0
2026-01-02 20:45:00,0.5296608,0.0,0.0
2026-01-02 21:00:00,0.66091944,0.0,0.0
2026-01-02 21:15:00,0.7373584,0.0,0.0
2026-01-02 21:30:00,0.55922974,0.0,0.0
2026-01-02 21:45:00,0.63581952,0.0,0.0
2026-01-02 22:00:00,0.75976026,0.0,0.0
2026-01-02 22:15:00,0.71325274,0.0,0.0
2026-01-02 22:30:00,0.59968768,0.0,0.0
2026-01-02 22:45:00,0.5513863999999999,0.0,0.0
2026-01-02 23:00:00,0.7920155600000001,0.0,0.0
2026-01-02 23:15:00,0.6943838600000001,0.0,0.0
2026-01-02 23:30:00,0.58893836,0.0,0.0
2026-01-02 23:45:00,0.55522614,0.0,0.0
2026-01-03 00:00:00,0.7462724,0.0,0.0
2026-01-03 00:15:00,0.72724316,0.0,0.0
2026-01-03 00:30:00,0.54558306,0.0,0.0
2026-01-03 00:45:00,0.62118366,0.0,0.0
2026-01-03 01:00:00,0.6802802,0.0,0.0
2026-01-03 01:15:00,0.71868726,0.0,0.0
2026-01-03 01:30:00,0.55375964,0.0,0.0
